Depth,GR,RHOB,NPHI,ILD_Res,Crew,Lithology
1022.0,112.47619793034079,2.4501586804643947,0.19485718758204476,1.4984131953560524,Crew_C,Shale
1022.5,134.84305639356526,2.301046290709565,0.3290583383613916,2.9895370929043503,Crew_C,Shale
1023.0,138.41503265311425,2.2772331156459047,0.3504901959186857,3.2276688435409504,Crew_B,Shale
1023.5,105.02351898601908,2.4998432067598726,0.1501411139161146,1.0015679324012727,Crew_B,Shale
1024.0,129.77645707403624,2.334823619506425,0.29865874244421753,2.65176380493575,Crew_B,Shale
1024.5,129.32501459538506,2.3378332360307663,0.2959500875723104,2.6216676396923377,Crew_B,Shale
1025.0,102.87094719218018,2.5141936853854654,0.13722568315308112,0.8580631461453452,Crew_A,Shale
1025.5,121.38767756363947,2.3907488162424033,0.24832606538183694,2.0925118375759646,Crew_C,Shale
1026.0,136.74436387247303,2.2883709075168466,0.3404661832348381,3.116290924831535,Crew_B,Shale
1026.5,121.16964845014269,2.392202343665715,0.24701789070085625,2.077976563342846,Crew_A,Shale
1027.0,133.45051440925124,2.310329903938325,0.32070308645550755,2.89670096061675,Crew_A,Shale
1027.5,115.82646990776897,2.4278235339482066,0.2149588194466139,1.7217646605179309,Crew_B,Shale
1028.0,134.91740450024233,2.3005506366650508,0.32950442700145416,2.994493633349489,Crew_A,Shale
1028.5,128.00412656271357,2.346639156248576,0.28802475937628147,2.5336084375142374,Crew_C,Shale
1029.0,144.53129134313605,2.2364580577124262,0.3871877480588164,3.635419422875737,Crew_B,Shale
1029.5,111.25087328330258,2.4583275114446494,0.18750523969981547,1.416724885553505,Crew_C,Shale
1030.0,103.56174155200797,2.5095883896532802,0.1413704493120478,0.9041161034671981,Crew_A,Shale
1030.5,103.49528802287476,2.510031413180835,0.1409717281372485,0.8996858681916504,Crew_B,Shale
1031.0,141.86939120447266,2.254204058636849,0.3712163472268361,3.457959413631512,Crew_C,Shale
1031.5,147.55496375853664,2.2163002416097557,0.40532978255121993,3.8369975839024435,Crew_C,Shale
1032.0,122.3767595902616,2.3841549360649226,0.2542605575415697,2.1584506393507734,Crew_A,Shale
1032.5,135.32480539997107,2.2978346306668596,0.3319488323998264,3.0216536933314044,Crew_B,Shale
1033.0,120.64862055850325,2.3956758629433117,0.2438917233510195,2.043241370566883,Crew_B,Shale
1033.5,123.04853677281125,2.3796764215145916,0.25829122063686755,2.203235784854083,Crew_A,Shale
1034.0,152.39433757804372,2.1840377494797085,0.4343660254682623,4.159622505202915,Crew_B,Shale
1034.5,139.74397146813334,2.2683735235457774,0.35846382880880023,3.3162647645422236,Crew_B,Shale
1035.0,98.45241311609917,2.5436505792260053,0.11071447869659508,0.5634942077399443,Crew_A,Shale
1035.5,136.1785655597396,2.2921428962684027,0.3370713933584376,3.0785710373159736,Crew_A,Shale
1036.0,88.67866616148201,2.6088088922567865,0.052071996968892115,-0.08808892256786605,Crew_C,Shale
1036.5,108.46142742764162,2.4769238171490557,0.17076856456584977,1.2307618285094413,Crew_A,Shale
1037.0,102.70714279743089,2.515285714683794,0.13624285678458542,0.8471428531620595,Crew_B,Shale
1037.5,117.88998276544879,2.4140667815636747,0.22733989659269277,1.8593321843632529,Crew_A,Shale
1038.0,135.44548142686727,2.2970301238208846,0.33267288856120375,3.0296987617911513,Crew_C,Shale
1038.5,144.8675128047051,2.234216581301966,0.3892050768282306,3.65783418698034,Crew_C,Shale
1039.0,106.45817354798521,2.490278843013432,0.15874904128791129,1.0972115698656806,Crew_A,Shale
1039.5,108.54265869446469,2.476382275370235,0.17125595216678824,1.2361772462976457,Crew_B,Shale
1040.0,122.60901822748988,2.3826065451500673,0.2556541093649394,2.1739345484993255,Crew_A,Shale
1040.5,110.38412632728303,2.4641058244847795,0.18230475796369827,1.3589417551522018,Crew_C,Shale
1041.0,150.40235376346754,2.1973176415768827,0.42241412258080546,4.02682358423117,Crew_A,Shale
1041.5,115.20099152378316,2.4319933898414456,0.21120594914269894,1.6800661015855438,Crew_C,Shale
1042.0,115.8202218261315,2.4278651878257898,0.21492133095678911,1.7213481217420998,Crew_C,Shale
1042.5,126.28296575246144,2.358113561650257,0.2776977945147687,2.418864383497429,Crew_C,Shale
1043.0,130.71741643814457,2.328550557079036,0.3043044986288675,2.7144944292096387,Crew_C,Shale
1043.5,125.88377181477682,2.3607748545681546,0.2753026308886609,2.3922514543184548,Crew_C,Shale
1044.0,119.06035149578142,2.406264323361457,0.23436210897468868,1.937356766385428,Crew_C,Shale
1044.5,132.13112909664903,2.3191258060223396,0.31278677457989423,2.8087419397766014,Crew_B,Shale
1045.0,119.30033558225934,2.4046644294516044,0.23580201349355603,1.9533557054839557,Crew_B,Shale
1045.5,103.21895458991496,2.5118736360672336,0.13931372753948978,0.881263639327664,Crew_A,Shale
1046.0,92.42185162214341,2.583854322519044,0.07453110973286045,0.16145677480956078,Crew_A,Shale
1046.5,98.94595243603084,2.5403603170931275,0.11367571461618516,0.5963968290687229,Crew_B,Shale
1047.0,15.870450720897384,2.841295492791026,-0.03216594351192344,5.435225360448692,Crew_B,Sandstone
1047.5,40.35149005837416,2.5964850994162583,0.1881634105253675,17.67574502918708,Crew_C,Sandstone
1048.0,33.61303616988236,2.6638696383011764,0.12751732552894127,14.306518084941182,Crew_A,Sandstone
1048.5,24.909286819330585,2.750907131806694,0.04918358137397524,9.954643409665293,Crew_C,Sandstone
1049.0,37.551744538775665,2.6244825546122432,0.16296570084898104,16.275872269387833,Crew_A,Sandstone
1049.5,41.731088523327614,2.582689114766724,0.20057979670994852,18.365544261663807,Crew_B,Sandstone
1050.0,46.64539029983118,2.5335460970016883,0.24480851269848053,20.82269514991559,Crew_A,Sandstone
1050.5,24.102466184520285,2.758975338154797,0.04192219566068263,9.551233092260142,Crew_C,Sandstone
1051.0,45.77836610266107,2.542216338973389,0.2370052949239497,20.389183051330534,Crew_C,Sandstone
1051.5,47.26763136551909,2.527323686344809,0.25040868228967184,21.133815682759543,Crew_A,Sandstone
1052.0,39.6843110257037,2.603156889742963,0.18215879923133324,17.34215551285185,Crew_B,Sandstone
1052.5,14.665670520741145,2.8533432947925883,-0.04300896531332961,4.832835260370572,Crew_C,Sandstone
1053.0,34.669511595541614,2.6533048840445836,0.13702560435987463,14.834755797770807,Crew_B,Sandstone
1053.5,21.183358906035565,2.7881664109396445,0.015650230154320044,8.091679453017782,Crew_B,Sandstone
1054.0,49.653888765133935,2.5034611123486608,0.2718849988862054,22.326944382566968,Crew_A,Sandstone
1054.5,40.14464641911506,2.598553535808849,0.18630181777203567,17.57232320955753,Crew_C,Sandstone
1055.0,22.614075556683414,2.773859244433166,0.02852668001015067,8.807037778341707,Crew_C,Sandstone
1055.5,35.71544932748983,2.6428455067251018,0.14643904394740845,15.357724663744914,Crew_C,Sandstone
1056.0,42.6578452550014,2.573421547449986,0.20892060729501263,18.8289226275007,Crew_A,Sandstone
1056.5,43.19192677638972,2.5680807322361026,0.21372734098750762,19.09596338819486,Crew_B,Sandstone
1057.0,23.637030625528382,2.7636296937447162,0.03773327562975542,9.318515312764191,Crew_C,Sandstone
1057.5,23.724241979117984,2.7627575802088202,0.03851817781206183,9.362120989558992,Crew_B,Sandstone
1058.0,16.163159495638016,2.83836840504362,-0.029531564539257912,5.581579747819008,Crew_C,Sandstone
1058.5,45.828707413346734,2.5417129258665323,0.23745836672012077,20.414353706673367,Crew_C,Sandstone
1059.0,39.44140434282322,2.6055859565717676,0.17997263908540906,17.22070217141161,Crew_C,Sandstone
1059.5,21.51039242026041,2.7848960757973957,0.018593531782343756,8.255196210130205,Crew_C,Sandstone
1060.0,11.220700707695826,2.8877929929230417,-0.07401369363073756,3.110350353847913,Crew_C,Sandstone
1060.5,32.60262473307096,2.67397375266929,0.11842362259763872,13.80131236653548,Crew_A,Sandstone
1061.0,36.67031462965115,2.6332968537034884,0.1550328316668604,15.835157314825576,Crew_A,Sandstone
1061.5,44.31240191501842,2.556875980849816,0.2238116172351658,19.65620095750921,Crew_C,Sandstone
1062.0,26.57807089490583,2.7342192910509415,0.06420263805415255,10.789035447452916,Crew_B,Sandstone
1062.5,19.83080375243243,2.8016919624756755,0.0034772337718919355,7.415401876216215,Crew_B,Sandstone
1063.0,33.334475470948924,2.6666552452905106,0.12501027923854036,14.16723773547446,Crew_A,Sandstone
1063.5,32.16906411851926,2.6783093588148073,0.1145215770666734,13.584532059259631,Crew_C,Sandstone
1064.0,29.22344815326445,2.7077655184673555,0.08801103337938006,12.111724076632225,Crew_C,Sandstone
1064.5,25.60831533372307,2.7439168466627692,0.05547483800350766,10.304157666861535,Crew_A,Sandstone
1065.0,40.74107064559985,2.5925892935440014,0.19166963581039873,17.870535322799924,Crew_C,Sandstone
1065.5,18.145012969656587,2.818549870303434,-0.011694883273090734,6.572506484828294,Crew_A,Sandstone
1066.0,27.870408971600902,2.721295910283991,0.07583368074440817,11.435204485800451,Crew_A,Sandstone
1066.5,34.57639542067444,2.6542360457932554,0.13618755878607003,14.78819771033722,Crew_B,Sandstone
1067.0,35.10935174606242,2.6489064825393758,0.1409841657145618,15.05467587303121,Crew_A,Sandstone
1067.5,32.58322917153277,2.674167708284672,0.11824906254379507,13.791614585766386,Crew_B,Sandstone
1068.0,28.736259794599366,2.712637402054006,0.08362633815139442,11.868129897299683,Crew_A,Sandstone
1068.5,27.026910529774554,2.7297308947022545,0.06824219476797097,11.013455264887277,Crew_A,Sandstone
1069.0,44.063880268180235,2.559361197318198,0.2215749224136221,19.531940134090117,Crew_A,Sandstone
1069.5,24.859555785370503,2.7514044421462946,0.04873600206833467,9.929777892685252,Crew_A,Sandstone
1070.0,35.626777528494735,2.6437322247150528,0.14564099775645256,15.313388764247366,Crew_C,Sandstone
1070.5,48.25475188948405,2.5174524811051593,0.25929276700535653,21.627375944742024,Crew_A,Sandstone
1071.0,25.212191509888232,2.7478780849011177,0.05190972358899406,10.106095754944116,Crew_A,Sandstone
1071.5,64.45269015908517,2.3554730984091483,0.40507421143176653,29.726345079542583,Crew_C,Sandstone
1072.0,26.329630437879914,2.736703695621201,0.06196667394091918,10.664815218939957,Crew_B,Sandstone
1072.5,47.50022158483322,2.5249977841516675,0.25250199426349906,,Crew_B,Sandstone
1073.0,20.487864032856265,2.795121359671437,0.009390776295706518,7.743932016428134,Crew_C,Sandstone
1073.5,34.86517428754301,2.6513482571245697,0.1387865685878872,14.932587143771507,Crew_B,Sandstone
1074.0,35.4455634222825,2.645544365777175,0.14401007080054257,15.22278171114125,Crew_B,Sandstone
1074.5,36.306980976497314,2.636930190235027,0.15176282878847586,,Crew_A,Sandstone
1075.0,39.898273362081305,2.601017266379187,0.18408446025873182,17.449136681040653,Crew_B,Sandstone
1075.5,38.03647227167035,2.6196352772832965,0.1673282504450332,16.518236135835174,Crew_A,Sandstone
1076.0,26.86761214037137,2.731323878596286,0.06680850926334242,10.933806070185685,Crew_C,Sandstone
1076.5,32.49113361662638,2.675088663833736,0.11742020254963743,13.745566808313189,Crew_A,Sandstone
1077.0,25.671543825448023,2.7432845617455195,0.056043894429032313,10.335771912724011,Crew_B,Sandstone
1077.5,21.223414378123948,2.7877658562187606,0.016010729403115487,8.111707189061974,Crew_A,Sandstone
1078.0,29.381602940189467,2.7061839705981052,0.08943442646170524,12.190801470094733,Crew_A,Sandstone
1078.5,40.769520825005955,2.59230479174994,0.19192568742505373,17.884760412502978,Crew_C,Sandstone
1079.0,39.41380755006237,2.605861924499376,0.1797242679505614,17.206903775031186,Crew_B,Sandstone
1079.5,54.73304242403968,2.4526695757596033,0.3175973818163571,24.86652121201984,Crew_C,Sandstone
1080.0,38.407583761358836,2.6159241623864116,0.17066825385222956,16.703791880679418,Crew_B,Sandstone
1080.5,28.242383831233138,2.7175761616876684,0.07918145448109834,11.621191915616569,Crew_A,Sandstone
1081.0,29.765100008905726,2.7023489999109427,0.09288590008015157,12.382550004452863,Crew_B,Sandstone
1081.5,41.61878341484869,2.583812165851513,0.19956905073363826,18.309391707424346,Crew_A,Sandstone
1082.0,51.75481964558191,2.4824518035441807,0.29079337681023726,,Crew_C,Sandstone
1082.5,32.54716965902226,2.6745283034097773,0.11792452693120035,13.773584829511128,Crew_B,Sandstone
1083.0,46.60086544485502,2.5339913455514496,0.24440778900369528,20.80043272242751,Crew_A,Sandstone
1083.5,15.023015105508403,2.849769848944916,-0.039792864050424356,5.0115075527542015,Crew_B,Sandstone
1084.0,43.78423275848734,2.5621576724151263,0.21905809482638622,19.39211637924367,Crew_A,Sandstone
1084.5,41.83398264156028,2.581660173584397,0.20150584377404268,18.41699132078014,Crew_C,Sandstone
1085.0,28.11328699644132,2.7188671300355867,0.07801958296797193,11.55664349822066,Crew_B,Sandstone
1085.5,48.8907519772858,2.511092480227142,0.26501676779557215,21.9453759886429,Crew_B,Sandstone
1086.0,29.69540043135617,2.703045995686438,0.09225860388220562,12.347700215678085,Crew_B,Sandstone
1086.5,43.31460952584444,2.5668539047415555,0.21483148573260002,19.15730476292222,Crew_B,Sandstone
1087.0,34.13318531169914,2.6586681468830085,0.1321986678052923,14.566592655849567,Crew_B,Sandstone
1087.5,27.723418491319567,2.722765815086804,0.07451076642187618,11.361709245659783,Crew_C,Sandstone
1088.0,39.2235600204249,2.607764399795751,0.17801204018382405,17.11178001021245,Crew_A,Sandstone
1088.5,32.22708827986849,2.677729117201315,0.1150437945188164,13.613544139934243,Crew_B,Sandstone
1089.0,25.93363666119988,2.7406636333880012,0.05840272995079891,10.46681833059994,Crew_C,Sandstone
1089.5,35.68320816037718,2.643167918396228,0.14614887344339467,15.341604080188587,Crew_B,Sandstone
1090.0,42.03151574478803,2.5796848425521195,0.20328364170309238,18.515757872394015,Crew_B,Sandstone
1090.5,28.76440492255962,2.7123559507744037,0.08387964430303661,11.88220246127981,Crew_A,Sandstone
1091.0,37.57535056360943,2.6242464943639057,0.16317815507248493,16.287675281804717,Crew_A,Sandstone
1091.5,25.820960352090744,2.7417903964790926,0.05738864316881667,10.410480176045372,Crew_A,Sandstone
1092.0,119.84329996826047,2.4010446668782635,0.23905979980956285,1.9895533312173643,Crew_B,Shale
1092.5,112.71235218038022,2.448584318797465,0.19627411308228132,1.5141568120253477,Crew_B,Shale
1093.0,97.26045377823887,2.5515969748117406,0.1035627226694333,0.48403025188259097,Crew_B,Shale
1093.5,117.18319448775398,2.4187787034149735,0.2230991669265239,1.8122129658502655,Crew_B,Shale
1094.0,96.76512696839367,2.554899153544042,0.10059076181036206,0.45100846455957844,Crew_C,Shale
1094.5,137.01424140958324,2.286571723936112,0.34208544845749933,3.134282760638882,Crew_C,Shale
1095.0,122.15296109716866,2.3856469260188757,0.2529177665830119,2.1435307398112435,Crew_A,Shale
1095.5,114.5816309472185,2.4361224603518767,0.20748978568331097,1.6387753964812335,Crew_B,Shale
1096.0,114.07782512461456,2.439481165835903,0.20446695074768736,1.6051883416409711,Crew_C,Shale
1096.5,111.16465324229402,2.4589023117180395,0.18698791945376428,,Crew_A,Shale
1097.0,112.06181817255387,2.452921212182974,0.19237090903532322,1.470787878170258,Crew_B,Shale
1097.5,133.3769101323532,2.310820599117645,0.32026146079411943,2.8917940088235476,Crew_C,Shale
1098.0,105.86497207734486,2.4942335194843674,0.15518983246406923,1.0576648051563242,Crew_A,Shale
1098.5,116.60997855634696,2.4226001429576867,0.21965987133808187,1.7739985704231307,Crew_A,Shale
1099.0,155.71000125032768,2.161933324997815,0.4542600075019662,4.380666750021845,Crew_B,Shale
1099.5,114.7456121239571,2.4350292525069523,0.20847367274374273,1.6497074749304736,Crew_C,Shale
1100.0,118.79756499925877,2.408016233338275,0.23278538999555265,1.9198376666172514,Crew_A,Shale
1100.5,114.80246612119761,2.4346502258586824,0.20881479672718575,1.6534977414131737,Crew_A,Shale
1101.0,143.64998885559098,2.2423334076293937,0.38189993313354575,3.5766659237060643,Crew_B,Shale
1101.5,121.34728993812783,2.391018067079148,0.24808373962876695,2.0898193292085216,Crew_B,Shale
1102.0,148.46288633057867,2.2102474244628088,0.41077731798347217,3.8975257553719125,Crew_C,Shale
1102.5,121.58714539602343,2.389419030693177,0.2495228723761406,2.105809693068229,Crew_C,Shale
1103.0,99.99193364502327,2.5333871090331783,0.11995160187013958,0.6661289096682179,Crew_A,Shale
1103.5,115.63059987318168,2.4291293341787887,0.2137835992390901,1.7087066582121118,Crew_C,Shale
1104.0,129.78086009982718,2.3347942660011523,0.298685160598963,2.652057339988478,Crew_C,Shale
1104.5,113.46716809312804,2.4435522127124796,0.2008030085587683,1.5644778728752025,Crew_A,Shale
1105.0,108.26930497675299,2.478204633488313,0.16961582986051804,1.2179536651168665,Crew_C,Shale
1105.5,129.51211440901486,2.3365859039399006,0.2970726864540893,2.6341409606009907,Crew_B,Shale
1106.0,122.10176923008157,2.385988205132789,0.25261061538048957,2.1401179486721054,Crew_A,Shale
1106.5,106.943528309244,2.48704314460504,0.16166116985546408,1.1295685539495999,Crew_B,Shale
1107.0,114.79009759044669,2.4347326827303553,0.2087405855426802,1.652673172696446,Crew_C,Shale
1107.5,111.42678018717625,2.4571547987521583,0.18856068112305757,1.428452012478417,Crew_A,Shale
1108.0,140.73595165418502,2.2617603223054332,0.36441570992511013,3.3823967769456678,Crew_C,Shale
1108.5,124.31534502829263,2.3712310331447157,0.2658920701697558,2.2876896685528414,Crew_A,Shale
1109.0,110.07123984155464,2.4661917343896356,0.1804274390493279,1.3380826561036425,Crew_A,Shale
1109.5,88.69959655051359,2.6086693563299095,0.052197579303081526,,Crew_C,Shale
1110.0,116.41084898095066,2.423927673460329,0.218465093885704,1.7607232653967104,Crew_A,Shale
1110.5,113.90981600973939,2.4406012266017374,0.2034588960584363,1.5939877339826254,Crew_A,Shale
1111.0,112.04910081289728,2.4530059945806846,0.19229460487738378,1.4699400541931522,Crew_C,Shale
1111.5,132.6456829988569,2.315695446674287,0.31587409799314153,2.8430455332571274,Crew_B,Shale
1112.0,120.27735646321285,2.3981509569119144,0.24166413877927712,2.018490430880857,Crew_A,Shale
1112.5,129.85272192088723,2.334315187194085,0.2991163315253236,,Crew_A,Shale
1113.0,126.44270897946286,2.357048606803581,0.27865625387677717,2.4295139319641903,Crew_A,Shale
1113.5,130.6903468753001,2.3287310208313325,0.30414208125180064,2.712689791686673,Crew_B,Shale
1114.0,137.8145096068042,2.281236602621305,0.3468870576408253,3.187633973786947,Crew_B,Shale
1114.5,134.5294943718061,2.3031367041879593,0.32717696623083653,2.9686329581204056,Crew_A,Shale
1115.0,112.31892173879713,2.451207188408019,0.19391353043278278,1.4879281159198081,Crew_A,Shale
1115.5,102.16312388417606,2.5189125074388263,0.13297874330505635,0.8108749256117374,Crew_A,Shale
1116.0,144.5021102219187,2.236652598520542,0.3870126613315123,3.63347401479458,Crew_C,Shale
1116.5,143.7912570975975,2.2413916193493497,0.3827475425855852,3.586083806506501,Crew_A,Shale
1117.0,267.71073444510216,1.0742975518496596,0.8831322033353064,26.285122407517026,Crew_B,Coal
1117.5,221.05816038601577,1.229806132046614,0.7431744811580474,18.509693397669295,Crew_A,Coal
1118.0,193.30642050816112,1.322311931639463,0.6599192615244834,13.884403418026855,Crew_B,Coal
1118.5,164.09196387869443,1.4196934537376853,0.5722758916360833,9.015327313115737,Crew_A,Coal
1119.0,194.4690311453835,1.3184365628487218,0.6634070934361505,14.078171857563916,Crew_B,Coal
1119.5,171.70996416356238,1.3943001194547922,0.5951298924906872,10.284994027260396,Crew_C,Coal
1120.0,205.8328384375644,1.2805572052081187,0.6974985153126932,15.972139739594066,Crew_C,Coal
1120.5,189.085707071224,1.3363809764292534,0.6472571212136721,13.180951178537331,Crew_C,Coal
1121.0,217.6250416768799,1.241249861077067,0.7328751250306398,17.93750694614665,Crew_B,Coal
1121.5,227.0134609839302,1.209955130053566,0.7610403829517907,19.5022434973217,Crew_A,Coal
1122.0,151.57288718329212,1.4614237093890263,0.5347186615498764,6.928814530548685,Crew_C,Coal
1122.5,223.4415180645304,1.2218616064515653,0.7503245541935913,18.906919677421733,Crew_C,Coal
1123.0,207.8354720936407,1.2738817596878644,0.703506416280922,16.305912015606783,Crew_B,Coal
1123.5,217.67395798584306,1.2410868067138565,0.7330218739575292,17.945659664307176,Crew_C,Coal
1124.0,201.96688402853607,1.2934437199048798,0.6859006520856082,15.32781400475601,Crew_A,Coal
1124.5,190.8257693693133,1.3305807687689557,0.6524773081079399,13.470961561552217,Crew_B,Coal
1125.0,207.3823940902564,1.2753920196991453,0.7021471822707693,16.230399015042735,Crew_B,Coal
1125.5,116.45734475435609,1.5784755174854799,0.4293720342630682,1.0762241257260143,Crew_B,Coal
1126.0,130.90216476479554,1.5303261174506817,0.47270649429438655,,Crew_A,Coal
1126.5,280.67618531556616,1.0310793822814461,0.9220285559466985,28.44603088592769,Crew_A,Coal
1127.0,206.82726395207803,1.2772424534930733,0.700481791856234,16.137877325346338,Crew_C,Coal
1127.5,221.19012550461557,1.2293662483179482,0.7435703765138467,18.531687584102592,Crew_C,Coal
1128.0,222.16523561628054,1.226115881279065,0.7464957068488417,18.694205936046757,Crew_A,Coal
1128.5,187.56843213262894,1.3414385595579037,0.6427052963978868,12.928072022104821,Crew_B,Coal
1129.0,207.28304749308543,1.2757231750230487,0.7018491424792562,16.213841248847576,Crew_C,Coal
1129.5,164.59624031656898,1.4180125322781034,0.573788720949707,9.09937338609483,Crew_A,Coal
1130.0,205.95572369283317,1.2801475876905561,0.6978671710784995,15.992620615472195,Crew_C,Coal
1130.5,195.52900820459638,1.3149033059846789,0.666587024613789,14.254834700766063,Crew_A,Coal
1131.0,199.0724869097996,1.303091710300668,0.6772174607293988,14.845414484966602,Crew_A,Coal
1131.5,216.37916121266926,1.2454027959577691,0.7291374836380078,17.729860202111546,Crew_B,Coal
1132.0,233.97429732560272,1.1867523422479909,0.7819228919768083,20.662382887600454,Crew_A,Coal
1132.5,178.4130473873192,1.371956508708936,0.6152391421619576,11.402174564553203,Crew_C,Coal
1133.0,43.4935364112281,2.565064635887719,0.2164418277010529,19.24676820561405,Crew_B,Sandstone
1133.5,29.60882056810863,2.7039117943189135,0.09147938511297776,12.304410284054315,Crew_B,Sandstone
1134.0,28.999931846012334,2.7100006815398765,0.08599938661411106,11.999965923006167,Crew_C,Sandstone
1134.5,50.48445793514662,2.495155420648534,0.2793601214163196,22.74222896757331,Crew_C,Sandstone
1135.0,42.04424530708491,2.5795575469291507,0.20339820776376424,18.522122653542453,Crew_B,Sandstone
1135.5,39.82732725114687,2.6017267274885314,0.18344594526032182,17.413663625573435,Crew_B,Sandstone
1136.0,51.457040378206955,2.4854295962179305,0.28811336340386257,23.228520189103477,Crew_B,Sandstone
1136.5,39.556608233894686,2.604433917661053,0.1810094741050522,17.278304116947343,Crew_C,Sandstone
1137.0,30.214668361942863,2.6978533163805714,0.09693201525748578,12.607334180971431,Crew_B,Sandstone
1137.5,24.158281095781945,2.7584171890421807,0.042424529862037444,9.579140547890972,Crew_B,Sandstone
1138.0,18.776932988299116,2.8122306701170086,-0.006007603105307846,6.888466494149558,Crew_B,Sandstone
1138.5,12.351538052588275,2.876484619474117,-0.06383615752670539,3.6757690262941374,Crew_C,Sandstone
1139.0,48.90689316928165,2.5109310683071833,0.265162038523535,21.953446584640826,Crew_A,Sandstone
1139.5,24.89665459699747,2.751033454030025,0.04906989137297729,9.948327298498736,Crew_B,Sandstone
