vibration,temperature,pressure,total_hours,maintenance_history,RUL_days
13.906239290323636,83.52178698632866,11.458035760552049,1276,1,196.27797469304994
2.2388950287268727,66.98364488004857,83.65423823015817,8056,2,187.60108395403034
3.7437600738680326,62.941243326760684,13.612497317682987,8692,2,185.54157464965698
1.633182044747533,82.07787737207633,90.09220387265762,2333,3,206.8020107891055
5.554624630685701,73.63454955255244,99.2766472514779,4800,3,247.60231735933283
6.441482055652748,34.98184847055085,36.46607159591,6006,2,263.38494098559624
4.798886444834543,71.00021190162653,28.92867006572143,7960,2,221.2705723691292
12.60232512812701,94.51228937862716,78.88270274722366,7626,2,178.8022263939609
5.99454657371025,66.73919020775665,32.77237068282279,5659,3,269.2597858737437
4.933083135623331,34.156526204341475,87.90061448549831,6832,3,300.3530943048336
8.597745164215478,92.90225595072265,19.255833294172902,2613,2,233.74144309106057
2.972939149646677,46.10910257087795,21.335967674142243,7930,2,211.89645550333552
12.230757730556554,50.6896667910431,98.1236399590554,7044,2,222.85024387699838
2.0437090115167917,43.17650827458367,70.64550084430041,8010,2,226.0132152053551
14.816417112407242,56.4172051897198,86.21985019860576,5749,2,216.79318950157426
11.811426770153204,90.5401204550908,39.18964396163662,1196,2,204.57357811491545
3.7820195414784137,71.55086876031498,70.8835374568544,9220,1,153.5445997431492
1.0773096397304336,46.390501932057006,63.48176445777375,2051,1,238.73246103323322
12.416459998367678,100.22640625216327,64.28351081106523,9846,3,144.96106389482526
10.89600281386664,100.36654839612234,71.42792135839494,9286,2,152.71484761643433
11.206100352573822,99.64627400368056,61.78232558161887,7899,2,146.85124587616298
11.79778485360324,49.10369691052314,48.615613237239934,8904,2,160.40743113505897
2.036625124277265,66.09914753447904,34.83304249424921,695,2,325.42202286830616
6.018520199619816,108.79917249127001,79.17231978218818,7975,2,188.1145828311112
2.622166833351816,91.76099810479923,30.36451870028676,9133,2,143.35832589572067
13.08344796225831,32.173393698044784,72.31188755389728,4539,2,285.3375085957156
9.72617377558581,35.216367300839366,30.999954038439398,6072,2,259.43643375478166
5.632572347937089,67.11451014498662,66.27971529590084,958,2,308.19970719130635
1.8898169040043309,102.73761646892481,77.2370440416126,5619,2,158.2489391571323
5.353752504019271,73.09614383621714,29.684250001588527,7485,2,143.72001684330027
5.552566508374459,69.82500064274322,15.394897077517745,8736,2,220.9717547040719
11.214486496732897,38.43789599653044,21.78763686947567,4417,2,299.34590815587467
9.925804598972984,82.54240837794353,64.5397270543923,3554,2,270.74545271304623
13.420978396068572,95.76825284801804,86.4501765603162,1130,1,217.20984585594294
7.61100895226729,60.43360060060499,14.049713911188192,9587,2,160.76390497217767
2.674319443136224,92.0489480740262,76.07361331374817,8006,3,218.00050740980907
10.98542702112193,107.15813231206494,40.71867813550469,1547,2,188.95057021629245
11.650990680636564,46.30131673021513,53.067553292757026,2950,2,306.8632171446409
8.857880765972947,71.8663704955793,93.59735948610091,8206,2,141.3142041985786
11.793540519363853,52.971036646766045,39.87743542622609,7251,1,143.67845338633518
7.91313834910147,93.42835352270714,51.880324054553746,9603,2,115.86248215748901
8.318259611347916,76.2074692704926,11.2314173284613,7052,2,240.97750520882545
6.985574257019695,80.76659340402429,17.343884800435454,4155,2,224.87905670229645
1.3558677744173326,93.83313276927153,33.27324320213056,5502,3,257.18687751523146
2.5104799779062623,61.677637812996394,12.506701673896696,9381,2,195.96992347299275
1.4400085996142795,103.20720547256346,66.8237793443426,1772,1,177.8936959803241
9.909745757692926,72.6423093796912,48.37585211214603,4632,3,216.4568494908511
5.400983735068573,42.63638582682784,59.333068245521986,5024,2,185.1466803330925
8.119989676305838,85.67192945350419,25.71824673066966,6185,2,182.44648070592493
13.705930634965302,93.46090803506036,36.63388264929545,7834,2,172.9999012581093
4.490091208084249,55.34093416540213,69.74420273674525,4964,2,242.0763082841842
6.745360922498817,98.57434055990024,96.87724512673599,9416,2,167.65327984101296
11.577715939602681,102.4914603812613,14.537509624198828,1321,1,168.01566270975673
4.2031743168827145,52.15235899022471,90.13458887697395,2960,2,295.7785580801785
2.077718737603102,108.68171781721776,61.919308118008765,8528,1,141.84888228469651
5.056520340792752,41.256922243900675,60.75276100800613,9436,3,184.6662567634776
3.257098021556062,46.1612534721992,55.02506816869843,3353,2,267.455013647488
14.015767132796023,44.73798713904209,16.245467731376504,3882,2,214.43152144041377
12.313685313901837,101.51917680062964,18.08891665625446,7057,3,173.944047911672
9.867652591145928,82.34340418599695,64.08208050931775,866,2,273.6743604574497
13.200448262628047,42.16834265778183,40.68627142920025,2781,2,310.50261583062957
12.251409076587603,65.22587346946793,92.55412599199126,7810,2,184.80190815203662
3.611980824404502,79.22384200558416,46.5931483623525,7582,2,219.64019796713583
13.495825978859688,36.67712679915066,22.895331283237695,5186,2,280.5305983178256
8.55079138681911,100.5933094725871,74.32469501518324,8064,2,185.93969215788954
12.304162172296875,94.28828283532282,36.40180792969089,2765,3,220.17801486928317
13.545278198928905,70.41654188613106,57.29232766203039,3613,3,282.31569147414353
5.452048649606095,107.37012922073363,72.8049506954653,595,3,248.80785915954718
2.5407269433874746,63.420878342007974,91.02377000818633,5922,3,217.37478895435638
4.191092275587184,108.72882552291982,81.29720753215085,2172,2,191.93749202847212
6.979509040767589,83.43359990429016,70.87249610854516,7895,2,202.75440566092274
12.452206722914903,80.77370186031531,71.16698641556292,8629,3,158.24437461609747
13.050228165588809,43.2763916236628,95.13321796288778,4049,2,231.92081790346137
1.0973298274366698,100.55422066437151,36.62416877468824,6133,3,210.2973580573982
8.15046223608592,64.19917503364921,10.100088477656866,8428,2,160.6550076769699
6.843754044082906,42.97867246259835,34.47591034583788,2655,2,304.85757250362656
4.109509346590223,31.00860159806072,29.610224166406958,6470,2,254.4101844510398
2.678115142671559,74.7804546910706,69.56511266025984,4515,3,217.893045723373
5.726612399650792,72.19196976981411,67.03404397889761,6059,2,202.00724662749897
14.200735854775267,87.54828978953269,63.411524443425144,9207,2,130.21955605332823
5.524841048290574,101.22064424142417,11.461909888850833,6093,2,225.84457770472767
8.263068704407125,36.35252677144236,75.59002490055828,5121,2,291.76351070474607
10.84226542453249,88.51971922722899,39.11773712369424,3007,2,198.451584219345
6.090814433310116,44.99295552780658,69.8550390105968,3014,2,246.64869360251748
14.604949158093449,98.65416425257311,60.0920585651938,3970,2,165.99256307923966
14.474262129189558,95.52508110893248,40.84578328851165,9290,2,166.23029823846122
4.524952141555098,73.26350039884355,22.1118640393697,5185,2,223.42515824978818
7.961479082493396,86.81942388986492,18.497700789443286,6646,2,149.33473186783527
5.2122963374347755,55.14800905469987,84.83664998010012,495,2,235.3593011747119
4.987766921284546,67.69343191462517,92.65577878734022,1038,1,244.95737202702696
1.5164172629634591,95.73095181683773,68.48092420878696,9928,3,197.9876252237194
9.533900675718556,66.7412157738571,19.309070337443504,2610,2,238.94105073322604
8.03750632520406,58.623861226035345,46.18244951994166,4736,2,218.02862301492485
1.720702517499851,69.536995780024,75.60452800946415,1749,2,291.6799612989036
4.90105049931256,96.25994019497747,80.18387956090613,3790,2,179.047379237304
13.715722403533151,56.81664378966982,20.639676006197973,3535,2,244.9036259905542
4.353866469337614,43.900927450859506,10.002764696084418,3301,2,208.70554066981802
3.0285282092771233,86.96112162646246,74.09233412925445,4279,2,210.75712812314438
7.852338643885882,96.07825701664655,42.09365583875851,8505,2,116.5266867057147
14.79910635754841,38.05099828188267,32.90331984564342,3337,2,223.47643838220753
4.388773801161006,49.189929020475574,11.16077228105729,3962,1,206.50078488762804
10.4098976636823,41.35775918087951,58.62694660853497,158,2,276.663200059205
11.662674614602047,57.83531292657333,86.60356618833836,5038,1,158.69607070927836
4.326925615893595,66.02807831243301,96.1868481645329,3071,1,179.47682171363545
11.195028880566035,89.90610695706451,60.91704555519603,9819,3,154.40264554731021
6.148963858069545,82.09180679053392,56.30151949659047,8414,2,195.97814709357527
9.852281628310113,79.67428539827449,17.6550746940317,9728,2,160.40167840511504
9.869415950652526,58.18999572877235,59.39855213883398,9454,2,215.538786300696
8.500845577046618,97.3158042467808,44.19811710688552,3445,3,294.69373403952187
2.2640567807617162,67.70297339185316,64.64217527952192,2586,2,239.15030131727792
12.694234938249332,108.32839504121236,44.9853713088892,661,2,209.99010800855444
5.490920909604302,80.73137106365894,31.626921110533008,4081,2,255.55080828348903
3.611259145597959,40.10117932516022,18.546874770553885,6361,3,270.8802849802157
1.5708519817666948,84.09420496603472,38.34266001300061,1837,3,228.39548634293465
9.272501204635386,56.00832123453592,18.698035085897708,9196,3,185.10028585119625
10.485901065791953,84.9061757348878,25.920725574158553,3654,1,256.8460249949553
1.2322296049899861,35.57129185299246,98.86025427215914,9226,2,228.36620698720498
8.169302816189933,43.99051497407675,49.96932012159568,7195,2,203.64192536061526
4.170940852771132,98.4589807124629,57.86845898545149,8366,2,170.60896483889275
10.032419065732299,48.17436456188119,88.62566758634938,394,3,360.98890562132294
3.44113000606988,96.9632900194352,99.6012010441619,8312,1,168.28688913449585
10.673128333434523,52.34208707635283,62.44430044102134,9330,1,142.19180480670437
6.414294848207524,81.43055280469662,83.12264389397545,5430,2,165.7359117599268
14.114219842314283,85.53204588078648,39.424692190300775,4755,1,172.91020690468088
2.9252932180439055,71.01238025160424,37.5169561702562,1209,2,219.92078915282445
5.774928914703619,54.4248541357385,46.243334889510415,3871,2,224.29780104912606
2.588629297368247,47.01155010968769,70.52565364062842,8663,2,198.32209140704302
13.945710655899878,32.6551483649941,71.39725203295889,6223,1,220.02243117456436
13.282750947333735,54.31571209925791,38.371549118450574,7747,2,174.52909985043638
4.6111827880121785,82.25302324250265,21.98889317229658,1274,2,296.4706643519488
10.239776644478507,105.06438547587861,66.91566308189577,1264,1,254.29400756202372
12.441110802817022,99.69635858104417,21.549327596988807,9384,2,119.05654837309903
8.772811362392472,91.28518212282421,62.06432574063971,9575,2,172.06565282193787
8.415108096984092,93.0757874602639,72.40799152506781,9137,2,150.77412844303123
4.385932072606323,83.19879227807962,73.05503467550065,8812,2,201.9108115972686
2.3034387492825887,50.82294860528024,77.8124899593637,4566,1,164.81044400502353
13.561020611346574,102.57560245646638,88.5573479409098,5638,3,228.12404794387166
13.605852800286627,83.65858495246673,54.99630927683096,7211,3,203.21948863767693
9.863420401825751,74.8352504784352,75.7224270576614,8534,3,212.77307736478372
5.746417074681809,38.879157537078484,65.72554618292531,2900,1,180.69286418859903
5.888934044577253,65.76444350451403,26.79759458179143,4707,3,205.7812168755393
11.163379504183352,66.8286616961541,12.312068038246736,7362,3,198.6250944372948
13.559543639336079,99.16508876181359,35.60872471092404,1641,3,266.0668794793222
13.419209939711642,73.73185761502307,49.87303357038574,2865,1,257.08685511424335
11.918257642006735,60.43204391763277,65.53953499857906,4591,2,261.0007439525209
9.988443046160029,108.14402628085274,86.49633974528848,3183,3,192.57490590954865
2.177959509930684,38.857647466105256,27.662114503554907,5456,2,285.30976297019504
3.2628019973245928,63.80387426495557,21.29948109086294,1957,2,312.53809074172807
13.57975863937911,33.36197401371243,96.71319527268948,869,3,244.52390731516496
9.49000683523426,89.19232966135442,19.724010343876643,1522,2,193.59491172412908
1.128758722632815,103.44612417593206,53.06419630964702,8698,2,149.7941116204525
2.4206016001244492,52.40298636403915,62.70073559139717,3072,2,256.0646362136784
10.289024767512782,98.66733414392966,58.723697881669445,1972,3,233.74923711190658
1.0708621738470616,53.37745843695182,17.74289413296489,5699,1,219.90183473413114
3.2513127198449814,102.86161293151322,15.132422260325743,2369,2,263.2361478199603
8.682273051132206,90.31695228774271,19.49350847149321,5375,2,243.033613363052
10.686532767697706,94.39254214731508,62.70289154853513,4849,2,199.27164422911622
10.127457633036407,31.44052444803636,58.991039887088895,6671,2,205.6899157366644
4.139770332447837,107.02482856592208,31.036671283306983,9473,3,150.64020228010097
10.970509098865502,88.13367936562585,67.39967276610324,5172,3,261.8661952600332
4.3214872249552005,54.380087630890664,83.80607518500844,9731,1,181.9379288864694
5.555595774229748,96.35157318870776,13.742106386193438,5563,2,184.87787867423032
11.450879671652338,52.521695873194396,54.831694919323816,7550,1,201.7152022009709
10.094860586661005,99.82030716529023,72.03793708924212,8520,2,139.9233457244614
12.889127746918492,39.00643123295496,32.70807343627184,4059,2,206.95726865876523
10.206580492204807,86.29487819686366,37.69938147638342,1413,3,307.77937169778676
8.956320446696603,73.25587813159282,65.22741126904455,7947,3,216.2239185692164
2.3114467495932947,37.72275761563527,90.81417640993632,1170,1,299.6432248391808
6.148021242832069,49.35150626070712,82.89319782726095,9266,1,113.33654193882093
4.712833147544156,30.992322902185183,62.481719718962516,3385,2,258.6019423749598
4.4158550073071705,67.50143723716047,75.71995459815243,9049,2,226.57426123829754
14.622147766534239,54.10122086080003,42.834022318701884,3195,2,241.2072092103228
6.503368145334646,77.86859874382071,67.6868975288882,420,3,263.76590801049264
13.488651772479585,53.77902461668938,51.95634320148013,2421,3,235.5106650026065
9.83594076396168,53.993528920558774,27.09425228118048,655,2,265.5369702090592
12.127358249583079,89.45545589852827,73.15644464895314,5039,3,261.2567935464764
8.03691930347269,33.85142687826828,60.08181736139398,5532,2,216.70213782689865
9.076654384769027,102.23159961535897,42.27594237582323,1486,2,222.4477423058423
7.895247713464094,98.18110995129452,92.02052710707676,4863,2,211.63610813059725
3.7334018291726228,83.42437465811253,11.884070604405995,6954,1,144.97060978830703
11.114329613661074,77.45772560859075,38.419583612454645,7737,3,169.17490160173742
4.930813074171981,101.38419985117218,15.11932579998819,4941,2,242.042950200811
1.3404235300403538,44.82641436229716,78.98745845994645,3967,2,284.34203711906355
10.03661214270035,36.31753297526629,73.18967087024134,3893,2,168.70583302478832
3.479549511698685,49.16081359276305,39.82169968626853,7473,1,193.20185354809996
14.1664201809408,93.56626229601522,70.80966119863658,2613,1,235.20574042871937
14.355000078036223,32.773621338118666,45.63435035763548,3903,2,252.01663607172893
13.80810146308628,76.62454680667918,78.0628412280191,2427,2,243.86103949771734
6.182221803576222,109.63500129530479,50.876529646303545,8909,2,118.59302239085547
1.216392631404144,98.45568750700315,47.1051755048499,2265,2,228.67371294149746
13.996459876228155,71.71565512348715,94.12569239394709,3408,2,214.92229363900728
6.994578076442401,35.09127274293139,32.579118990163025,6552,2,248.80571089938238
14.533167466611374,96.50988115085678,20.840260599690886,8167,2,169.18171490177045
14.49067967924954,77.91828065417684,62.60888019335123,7742,3,228.33664288720104
12.942132376543041,39.19463976476535,97.2389631055761,6504,2,149.3423908094483
5.122284488974199,37.5085827858685,44.0055292354468,1092,2,265.5790880418941
6.391368200426953,102.7701455549274,15.583308726590337,5524,1,213.9550854928725
12.915913401235997,83.53602103504628,40.537474057861075,9669,2,136.53030534181224
5.4369080721878875,96.34294394534044,55.53384888876026,4481,1,228.61321288768363
3.372898453605295,100.31831202258138,24.573070596899235,3274,2,261.2698920251738
8.795217674416902,75.74178816386578,69.22919962508428,4882,2,244.71341103771164
14.106166838250934,71.3957081404033,99.79744501091805,9597,2,107.50285073148017
10.744417153449621,64.43419282567922,50.656552838329944,5660,2,191.10405201183315
8.98085638125111,55.355727023289546,41.92557010571914,7560,2,162.8503984668726
2.3604709127907597,64.76767686869694,46.063375015102,3178,2,276.73066808524493
9.610101173788376,91.91037245841251,20.363156055568105,3083,1,242.10117826892125
14.860753901459686,78.15387448121052,89.49462412836014,7359,2,149.53707750668246
2.9611762133113366,101.4018631963877,47.33430899692168,6154,1,134.1811663399053
8.256615133092314,65.47040115033502,44.85469702823572,2623,2,236.8713023916399
13.283223006991376,78.56716629750032,69.37212456374269,9777,2,175.77954630085978
11.370760648558862,80.5046042473591,49.78300788380112,4681,2,185.02361624699148
10.758220373933751,77.33577298450604,68.34101219270615,5709,2,245.97443481556223
10.83477717581953,86.2107018468413,15.530166111770875,2101,3,316.94111950272094
6.032876117076572,48.9946774699845,83.23510093500047,1487,1,239.30576837569407
5.1102858197029075,70.98910220366325,94.64535575914623,6652,2,196.1963847855816
12.33105617669919,38.337984224667814,68.38888475434473,1130,2,274.2443812753298
12.34158752550853,60.760906211585,95.91093359729297,1320,1,188.29060011409922
13.139012460121451,69.01336548970116,23.628908293296696,6135,2,259.7539213409865
13.785367735790597,82.17794076363779,52.96745705323183,9910,2,122.50036693056533
8.158793584053129,106.04248420689628,64.16260605509025,9555,2,105.11778807037321
8.021228125620794,78.05208532386847,62.3562982679068,6623,2,182.59754976890449
12.176132505534852,89.48751329412478,46.131560118013894,8174,2,192.01118218572324
10.099495030888711,70.50128475961623,40.427596842963524,9163,2,220.77225924126122
10.827536281607847,80.72832251010651,21.414162029537692,934,2,257.120113570633
12.141097372105415,35.674577290701876,45.256820550605035,9210,2,217.1335461333675
13.460074785445928,50.35132646734776,24.639473359493664,1824,2,265.3468132505147
5.731932195921502,58.948247456411096,76.09291088429966,6698,1,150.1213422954429
6.258161336959216,67.79946840052108,28.7947841945131,2513,1,203.19536641227964
2.315747157772166,33.6518996401907,15.270877475608046,9605,2,190.1449409296738
9.095921973946435,41.20192780426542,59.712952403551085,6093,3,197.34718122690848
1.5031918331543892,52.14514462330446,63.57067594474614,4598,2,196.42168038917575
7.518372253854443,107.72261527208406,88.4721755152455,2205,1,185.41273663999007
8.597024885906073,56.50776056824406,61.92834511759137,2668,3,221.7858712603626
5.011577529795982,68.5632846489666,41.09327683511012,9430,2,213.69305292003696
9.27166564796615,45.68781701907143,82.27106933736884,309,2,240.52855616740936
1.427003499146692,78.86240568606146,58.62510038686789,9356,3,188.52530677273165
1.5228746424890018,52.45465724127794,17.135225616807258,5011,2,286.1744725096008
12.516407849235215,46.55940627507414,60.9265504281922,2320,2,288.7300006105128
6.04266897975768,71.32581027567832,91.72166908794962,333,2,216.89904968475767
2.778847177126387,30.440463932833666,45.66813629483985,892,2,334.87563534166515
8.311405640767262,30.613122611938024,36.66932217098201,3210,2,253.08843242848172
11.779909743380552,47.52550472814862,22.912251131621804,2266,2,311.40303298770493
4.021494384955805,32.937709000065695,23.63009697418216,8626,3,191.78774452896337
9.720466661466004,38.64206033045531,48.949433590763704,9651,3,197.60179915085516
2.194864509912752,57.10885194710013,63.611184174537655,5293,3,302.2741648882168
1.7235440963605078,94.20685436638503,17.25538646526416,1314,3,278.9023314329967
8.438964841954071,75.76389146954406,94.56117301226492,4519,3,228.0759962323644
8.568891702541492,71.01341807651332,77.96202557006764,7414,1,124.04332774163333
9.924018620974891,53.47910585664973,62.79615264552964,8575,2,166.72409545360767
11.165278672117262,104.54029755462531,84.55948038450917,312,2,212.97631691695122
14.661929112475484,61.76120329897533,17.216808113090195,1758,3,335.21644702736506
8.228204876216735,36.96742134366172,52.915498995981196,5124,2,284.7664671089792
5.521390621177444,79.3653212894241,66.7083814175497,9709,2,190.96161423031575
12.132606726761852,39.10707147812811,84.57876155064604,6017,1,240.19539409145543
4.791651517669039,57.61785142413537,80.51226040443409,5241,2,215.290857883815
7.1455998898789055,70.5929550974247,34.936232474205966,1894,2,196.6753647354671
2.0983893387917236,99.93780197481406,94.67921526032839,6088,1,141.15591493550622
1.3549104078164051,69.48372642720949,21.19112572877833,8396,2,225.79018261866258
14.47707780549095,86.18070128253314,88.76202567590369,5678,2,204.39716026634656
12.703721687170882,109.42534711992563,97.38462246441567,5651,2,152.06291677657163
10.743638885311771,40.51912959183853,25.9438170900363,3945,2,287.976601699605
6.725341221799779,51.97852204156156,74.98594577834068,7006,2,234.03129584552732
3.426120480991841,61.56608604781171,13.625696690019861,478,2,322.734405334259
3.1901185973952044,63.74625428310651,46.488054262523946,3393,1,180.17961672609667
4.503400574304335,62.88168602124366,56.46549692779066,3429,3,304.10777811569267
8.689173305885687,102.6088802045244,62.25807033186707,4908,2,164.59390443928692
11.004342917800873,87.1226115573485,94.23435234237036,8037,2,156.08891629294544
10.242763274048238,78.6324171272563,70.50256185647751,324,2,260.9083915505774
4.919074557243199,54.74981742902257,53.31501560973133,837,2,219.7242830459751
14.368113929284718,95.90323073770358,82.87075326393004,335,3,240.60914766861225
11.33055683374076,106.40484091879911,95.5479538858968,811,2,185.8130609709505
8.76095673515961,95.69586260401812,11.985953381406176,6088,2,174.39433839504326
9.56409044728093,30.125208415317832,98.42691450304348,1988,1,284.78500883320226
6.8744008739890585,80.91210961467256,17.751892515731228,7273,3,210.63209340695636
4.468233853016205,34.090830515368054,83.29481013418852,1359,2,320.18161398891164
5.983617501117662,50.60857762669775,35.23012772962713,5346,2,176.80646938478174
11.609845546501168,34.76197602782173,21.896169197848458,7371,2,252.03434835131927
1.2015088408165822,78.30363623595102,49.58700757424514,848,3,338.54080387290264
2.625016967096827,84.92719307940854,67.95609215028522,3651,2,221.2467788312116
1.6440369883045385,39.15901104527241,44.28566605211275,6500,2,278.8514392174302
1.570203232465582,60.707110643598355,14.910886745442905,6743,2,206.9604970451509
12.9764481761541,66.49892071644337,63.95150256928449,8801,2,124.0970767763705
10.851210031320331,59.52424174087333,91.21629484996072,1923,2,321.0548081878329
7.638433607222552,39.682000038815445,44.48938293525265,6952,2,172.60103354545603
2.3696782491140205,63.515823214998036,29.469949986774434,7877,2,204.21072103578922
7.882622251635653,90.09424382467344,49.831961133953385,4332,3,190.11367397568932
7.62860479092792,35.680613162660435,14.352643994390277,6619,2,190.2711748108064
3.4248261787402123,36.41440112655228,83.84388260322473,1877,2,256.55451130524375
7.073923089331623,58.38170334687874,84.3706729855168,1322,2,186.43200797806907
6.579066281563228,105.33805692951401,62.92004170866656,7730,2,133.48163412081217
9.621901372731031,83.48581173783313,41.779260004455054,1877,3,229.29129420174726
9.891311112147013,84.29359653380519,81.9805028001205,9596,2,176.7629173662167
1.6342561368086232,58.9535992670292,59.921832230953044,7590,1,152.01360766533364
6.244576604770597,77.49286329668308,84.33390776950147,4959,3,233.07383245443143
9.76203881999931,30.81049472221947,66.83129133247186,8993,2,226.85644018943222
8.043907620121228,80.88768371276338,80.59649258915175,8218,3,233.87660688311138
12.990857776636512,103.06295580609894,63.8706693895984,3089,2,199.8488047139145
10.22171084266523,79.00587746758553,47.27269613940996,8443,3,173.46676543341218
3.2810819791400156,99.89588747730761,96.21512739335238,1425,1,246.48058847988065
1.9879624636060178,87.9178444372875,58.70024423909603,9593,2,198.56635812762303
9.99386989488842,39.64467331229522,64.45805666864845,5227,3,294.0084490514304
1.3711583475827054,102.19626458286734,29.843887547327434,9098,2,129.4253125819021
9.200858137828487,35.315507548461994,66.30857104845488,2822,1,284.0245083008731
14.163223379949406,72.7173978038211,61.44468845346495,4756,2,206.1497858282294
9.056638490262305,41.37096990347661,26.635455815232245,1425,3,250.49521037277367
6.434378966891307,30.936528858472325,15.362838761782935,4233,1,239.5960359906787
10.006035058192944,63.76274081021112,64.3923387743294,9451,3,185.25374366382442
7.415540466881232,53.6032566123325,78.73230424152885,2969,2,276.497900691997
8.638635050423089,68.88003950380823,57.10612338298074,1342,2,304.4401048829364
14.180507322871353,76.17599093876407,30.409536278768112,8639,3,253.6026912469776
6.40543692921084,33.49912578471579,69.98697790237314,1931,2,256.2556507042566
14.4566678935348,39.84026360989965,17.2095153948642,1669,1,210.02484129368884
13.674908987384892,74.69139171603402,49.76503343217591,7346,2,204.86073472051174
3.74107588705015,57.45338825381266,24.703008255857817,2018,2,298.1470508208648
1.9710582122523164,88.33387900395584,26.601314595389503,6516,2,203.6025410665683
2.410892019283973,82.18333188735517,28.206455424238328,3332,3,227.5156737787474
1.2551055591216962,97.64834903919254,44.80363513395801,3858,2,223.68095969572866
2.3222014505829973,85.39942613353801,14.603518505835787,6097,2,249.5336988471574
10.562094827828997,64.39448619121185,45.801409683618836,2455,2,219.04227034853267
1.9966410784432058,83.8373297915546,56.05367024032308,9689,1,163.02815189482533
5.4656588241126585,52.03049394043348,53.49648564696927,1924,1,200.4695108611743
